Día,"Nombre de la campaña",Alcance,Impresiones,"Importe gastado (EUR)","Clics (todos)","CPC (todos)","CTR (todos)","Inicio del informe","Fin del informe"
2020-12-28,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_VC_Kandinsky_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"BAGOUVE X JORGE PIÑUELA V5",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_CBO,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"PARIS JORGE V1",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Foreign_Conversions_AddtoCart_Catalogue_002,2119,2225,5.09,25,0.2036,1.12359551,2020-12-28,2020-12-28
2020-12-28,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_Test_Audience,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"EU_Reach_Upper Funnel_OD",103845,105220,10,51,0.19607843,0.04846987,2020-12-28,2020-12-28
2020-12-28,ES_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,BE_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,ES_Conversions_ProductView_2,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,MAD_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,Test_Imagination,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions,67122,67235,39.9,659,0.06054628,0.98014427,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ViewContent,36905,37090,20.7,315,0.06571429,0.84928552,2020-12-28,2020-12-28
2020-12-28,"VOYAGE V1",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,Reach_Europe_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"Voyage Reach",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,Conversions,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EURU_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,EU_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-28,OD_Conversions_ProductView,0,0,0,0,,,2020-12-28,2020-12-28
2020-12-27,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions,74613,74613,39.9,678,0.05884956,0.90868883,2020-12-27,2020-12-27
2020-12-27,Test_Imagination,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_VC_Kandinsky_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,ES_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,OD_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,ES_Conversions_ProductView_2,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Voyage Reach",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,MAD_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,Reach_Europe_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"BAGOUVE X JORGE PIÑUELA V5",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,BE_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"PARIS JORGE V1",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"EU_Reach_Upper Funnel_OD",116800,121656,10,53,0.18867925,0.04356546,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_CBO,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,ES_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ViewContent,39987,39987,20.38,323,0.06309598,0.80776252,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_Test_Audience,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Foreign_Conversions_AddtoCart_Catalogue_002,1821,1929,4.89,32,0.1528125,1.65889062,2020-12-27,2020-12-27
2020-12-27,"VOYAGE V1",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,Conversions,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EURU_Conversions_ProductView,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-27,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-12-27,2020-12-27
2020-12-26,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_Test_Audience,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_CBO,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,ES_Conversions_ProductView_2,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ViewContent,35584,35913,20.08,328,0.06121951,0.9133183,2020-12-26,2020-12-26
2020-12-26,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_VC_Kandinsky_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EURU_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"BAGOUVE X JORGE PIÑUELA V5",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"PARIS JORGE V1",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,OD_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,Conversions,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"Voyage Reach",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,ES_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"VOYAGE V1",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,BE_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions,64608,65869,40.07,632,0.0634019,0.95948018,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"EU_Reach_Upper Funnel_OD",109249,111699,9.73,37,0.26297297,0.03312474,2020-12-26,2020-12-26
2020-12-26,Reach_Europe_001,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Foreign_Conversions_AddtoCart_Catalogue_002,1954,2050,5.07,28,0.18107143,1.36585366,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,Test_Imagination,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,ES_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,MAD_Conversions_ProductView,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-26,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-12-26,2020-12-26
2020-12-25,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-12-25,2020-12-25
2020-12-25,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-12-25,2020-12-25
2020-12-25,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-12-25,2020-12-25
2020-12-25,EURU_Conversions_ProductView,0,0,0,0,,,2020-12-25,2020-12-25
2020-12-25,EU_Conversions_ProductView,0,0,0,0,,,2020-12-25,2020-12-25
2020-12-25,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-12-25,2020-12-25
